,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
3784,643.6357,NCR18,OUT013
3785,1807.0044,NCD30,OUT035
3786,1709.8823,FDH31,OUT013
3787,414.8675,FDD56,OUT019
3788,4212.0576,FDC47,OUT049
3789,1423.7408,FDZ21,OUT045
3790,1734.7742,FDM01,OUT049
3791,1305.8688,FDF24,OUT013
3792,255.21666,FDW23,OUT017
3793,695.31824,FDY52,OUT018
3794,4149.6616,DRH37,OUT027
3795,3186.4412,DRO47,OUT027
3796,5172.332,FDR25,OUT049
3797,6205.959,FDQ24,OUT027
3798,3514.9983,DRJ51,OUT018
3799,4803.713,NCU06,OUT035
3800,1390.0243,NCV18,OUT018
3801,3509.1118,NCC06,OUT027
3802,1464.7018,FDZ01,OUT018
3803,2163.8018,FDT14,OUT017
3804,-469.60175,FDD11,OUT019
3805,4609.242,FDN09,OUT017
3806,513.7373,NCO18,OUT010
3807,3166.4082,FDZ50,OUT045
3808,4174.2275,FDS44,OUT013
3809,2928.5059,FDI36,OUT045
3810,441.3691,FDA26,OUT010
3811,1569.7794,NCY53,OUT049
3812,2959.157,FDF32,OUT049
3813,301.60275,FDF59,OUT010
3814,1295.5782,FDB20,OUT046
3815,905.4332,DRH11,OUT035
3816,1289.0936,FDT03,OUT049
3817,3603.0652,NCH06,OUT035
3818,3458.0796,FDR55,OUT049
3819,2798.717,FDI10,OUT035
3820,2229.9055,FDZ12,OUT045
3821,3182.7908,FDM12,OUT049
3822,1873.4229,DRB25,OUT045
3823,3618.3918,NCS41,OUT013
3824,2782.1558,NCT53,OUT049
3825,667.70123,NCD55,OUT013
3826,2280.2607,FDY08,OUT049
3827,898.89417,NCP55,OUT049
3828,2524.651,FDA33,OUT013
3829,3119.9534,FDQ33,OUT013
3830,4963.9736,FDE45,OUT027
3831,1846.036,FDT26,OUT013
3832,5238.276,NCV53,OUT049
3833,2650.089,FDK60,OUT027
3834,1344.2678,NCJ29,OUT046
3835,7406.5693,FDI15,OUT045
3836,1618.241,FDX21,OUT013
3837,694.58075,FDV49,OUT019
3838,1340.2249,DRO59,OUT046
3839,1823.404,FDZ14,OUT045
3840,3383.1604,FDP32,OUT027
3841,3137.5671,FDC33,OUT017
3842,295.85147,FDT14,OUT010
3843,2203.2576,NCN54,OUT027
3844,4214.824,FDR57,OUT027
3845,545.6142,DRK12,OUT046
3846,3290.2988,FDX52,OUT049
3847,499.51343,FDX08,OUT010
3848,87.682045,FDP10,OUT010
3849,1122.1143,NCP50,OUT045
3850,5207.9707,NCL06,OUT013
3851,3502.6794,FDP25,OUT013
3852,1666.9066,FDE53,OUT013
3853,1282.1796,FDL27,OUT017
3854,3634.0764,FDC35,OUT049
3855,683.59296,DRJ47,OUT010
3856,1232.3044,FDD16,OUT018
3857,2529.8706,NCN42,OUT049
3858,3346.8909,FDC38,OUT027
3859,2670.5242,NCO07,OUT045
3860,750.847,FDQ20,OUT049
3861,2276.2307,FDI32,OUT046
3862,264.21777,FDN20,OUT010
3863,6288.0015,DRJ51,OUT027
3864,1488.153,FDU08,OUT045
3865,456.55243,DRN37,OUT019
3866,274.14273,FDD05,OUT010
3867,2591.8396,FDW15,OUT046
3868,2018.6622,FDI52,OUT046
3869,3212.8137,DRM11,OUT049
3870,546.4737,NCO06,OUT045
3871,3508.559,FDU38,OUT049
3872,2282.9724,FDU59,OUT018
3873,2508.8289,FDJ10,OUT046
3874,1842.3557,FDM13,OUT049
3875,751.52997,NCJ30,OUT019
3876,1766.1072,FDM45,OUT018
3877,680.2591,FDP36,OUT045
3878,37.665527,NCD30,OUT010
3879,1640.7645,FDN48,OUT017
3880,2837.235,FDY32,OUT049
3881,2241.928,FDU47,OUT046
3882,635.1943,FDF17,OUT019
3883,2524.008,FDP34,OUT017
3884,2663.1064,FDA47,OUT049
3885,2568.3745,DRD27,OUT027
3886,1201.9937,FDW38,OUT045
3887,410.0012,FDZ15,OUT019
3888,4849.9033,FDZ03,OUT027
3889,2984.9297,NCN19,OUT049
3890,2492.724,FDG02,OUT035
3891,3906.481,FDS31,OUT035
3892,764.71466,FDW43,OUT019
3893,-3.530031,FDZ47,OUT010
3894,2750.5842,FDO57,OUT017
3895,559.8005,NCL07,OUT013
3896,1709.7484,NCV42,OUT013
3897,2050.506,FDP40,OUT017
3898,491.9402,FDP48,OUT019
3899,2580.009,FDH21,OUT017
3900,944.7268,NCP02,OUT049
3901,906.48883,FDK24,OUT049
3902,1186.9286,FDC41,OUT045
3903,1535.6504,FDF08,OUT017
3904,854.7235,FDO49,OUT017
3905,8366.922,FDS56,OUT027
3906,818.5932,FDX46,OUT018
3907,3577.5159,FDQ07,OUT013
3908,127.30677,FDC32,OUT010
3909,462.43225,FDT21,OUT019
3910,2290.3667,FDG58,OUT045
3911,1458.0388,FDW14,OUT049
3912,3682.622,DRA12,OUT027
3913,1241.9146,FDV27,OUT013
3914,2127.3867,DRD25,OUT013
3915,4877.9277,DRF48,OUT027
3916,1543.2046,FDX24,OUT017
3917,3793.72,DRJ51,OUT046
3918,3102.9536,FDE45,OUT045
3919,1542.9264,FDE14,OUT046
3920,1904.3977,FDG53,OUT045
3921,2588.0217,FDT08,OUT046
3922,5981.3613,DRC27,OUT027
3923,2475.538,FDG20,OUT035
3924,1339.6733,FDC21,OUT046
3925,2617.8413,FDV31,OUT018
3926,2254.1338,FDB58,OUT045
3927,1986.7378,FDV23,OUT046
3928,375.1999,FDA25,OUT019
3929,2594.1472,FDC15,OUT046
3930,2150.0244,FDU47,OUT049
3931,792.55005,FDE23,OUT013
3932,1916.0066,FDS08,OUT013
3933,2631.6006,FDW03,OUT027
3934,2212.5051,FDJ60,OUT018
3935,2145.711,FDM34,OUT017
3936,1861.5363,FDW33,OUT013
3937,701.34515,FDZ40,OUT013
3938,1088.1104,FDE33,OUT018
3939,103.95599,NCC06,OUT010
3940,1725.8414,FDU11,OUT046
3941,2989.6096,FDL44,OUT017
3942,2166.0044,NCZ29,OUT017
3943,-121.95301,FDG28,OUT010
3944,786.8227,FDL12,OUT018
3945,1674.6412,FDD52,OUT017
3946,936.2066,FDO15,OUT013
3947,1385.7192,NCN29,OUT027
3948,1609.3914,FDW36,OUT013
3949,4107.79,FDB21,OUT046
3950,1710.6583,FDZ28,OUT013
3951,2049.124,FDY10,OUT035
3952,887.1754,DRG39,OUT017
3953,1360.3058,FDN28,OUT013
3954,1890.6278,FDV15,OUT035
3955,3889.2642,DRI13,OUT035
3956,1550.7513,FDH20,OUT046
3957,3845.6526,FDY51,OUT013
3958,4012.3489,FDE16,OUT013
3959,458.20486,FDX40,OUT018
3960,1190.9729,FDC48,OUT018
3961,2023.0946,FDS14,OUT046
3962,4718.545,FDX56,OUT017
3963,3006.336,FDI10,OUT046
3964,1667.2277,FDI14,OUT013
3965,820.1675,DRM48,OUT013
3966,4030.308,NCH07,OUT027
3967,4519.1123,FDY26,OUT013
3968,3086.8186,FDD02,OUT027
3969,2529.9314,FDM12,OUT046
3970,508.88293,DRF01,OUT010
3971,2197.8098,FDV36,OUT046
3972,4117.954,DRI59,OUT013
3973,2144.4172,FDV03,OUT018
3974,3971.6692,FDO39,OUT017
3975,2525.6335,NCB07,OUT018
3976,2793.3877,FDH38,OUT027
3977,863.38666,FDZ13,OUT035
3978,1994.8694,NCZ30,OUT046
3979,469.82867,NCA06,OUT035
3980,1270.9698,FDB04,OUT049
3981,1411.7537,FDN50,OUT013
3982,2987.3245,NCG06,OUT049
3983,470.4018,NCY17,OUT018
3984,2627.367,FDC23,OUT046
3985,4029.943,FDK33,OUT049
3986,3724.1682,FDR03,OUT049
3987,1116.7856,FDZ07,OUT045
3988,1305.7966,FDO38,OUT013
3989,1843.7125,FDS59,OUT046
3990,158.79907,DRM11,OUT019
3991,5791.1973,FDX52,OUT027
3992,634.9211,DRJ35,OUT018
3993,4190.489,NCP53,OUT046
3994,374.46265,FDW15,OUT019
3995,2584.1624,DRI47,OUT045
3996,1918.8623,DRZ11,OUT035
3997,2118.9294,FDS02,OUT013
3998,4009.9768,DRD49,OUT018
3999,1287.4338,FDW38,OUT049
4000,238.18607,FDR21,OUT019
4001,960.96674,FDE40,OUT013
4002,1646.9382,FDI02,OUT045
4003,761.9699,FDQ04,OUT045
4004,3922.3555,FDY14,OUT017
4005,1466.0825,NCT54,OUT046
4006,1994.951,DRD25,OUT017
4007,4600.2524,DRE01,OUT045
4008,361.66193,FDJ12,OUT010
4009,1424.6322,NCZ05,OUT049
4010,322.7639,DRB25,OUT019
4011,2337.6746,NCC31,OUT045
4012,1284.5809,FDM16,OUT045
4013,2023.1857,DRG11,OUT049
4014,3752.8887,FDV24,OUT027
4015,672.9961,FDV43,OUT046
4016,2028.4044,FDG05,OUT018
4017,186.78561,FDV23,OUT010
4018,1257.8817,FDI58,OUT018
4019,5031.8613,FDQ11,OUT017
4020,5312.92,FDC05,OUT027
4021,2637.067,FDF40,OUT013
4022,3469.916,FDU02,OUT018
4023,3171.6216,FDT32,OUT013
4024,3416.1377,NCF06,OUT017
4025,803.3921,FDT46,OUT013
4026,185.52834,FDR58,OUT010
4027,2083.17,FDY04,OUT046
4028,2484.8872,FDT58,OUT045
4029,1939.8389,FDE46,OUT049
4030,548.43835,DRH11,OUT017
4031,3088.5896,DRI51,OUT046
4032,2901.4197,FDC35,OUT017
4033,2889.927,FDP45,OUT035
4034,3393.2812,FDC45,OUT017
4035,3059.175,FDU01,OUT045
4036,323.7886,FDJ53,OUT010
4037,2603.747,FDJ46,OUT017
4038,3174.8733,FDX07,OUT013
4039,2207.1187,NCI30,OUT049
4040,3523.2354,FDE47,OUT027
4041,1304.1617,FDV48,OUT045
4042,383.7515,FDN16,OUT019
4043,2933.185,FDM52,OUT013
4044,5079.2954,FDA32,OUT027
4045,3727.1594,FDH05,OUT017
4046,378.8665,FDW25,OUT010
4047,1929.8386,FDQ09,OUT046
4048,165.51366,NCM17,OUT010
4049,2471.9001,DRM59,OUT046
4050,2283.0315,FDV47,OUT027
4051,1303.6401,DRE15,OUT035
4052,209.4816,FDS25,OUT010
4053,1205.0568,NCZ05,OUT018
4054,363.53104,NCV05,OUT019
4055,3777.39,DRM37,OUT046
4056,5614.3896,FDV58,OUT027
4057,7697.495,FDN22,OUT027
4058,577.3852,NCO06,OUT049
4059,242.00214,FDT56,OUT019
4060,1400.7535,FDM02,OUT013
4061,2729.3042,FDA09,OUT046
4062,2639.9941,NCC06,OUT035
4063,2916.1003,NCL54,OUT049
4064,948.4085,NCB55,OUT017
4065,1661.5131,FDB12,OUT017
4066,2899.3276,NCA54,OUT049
4067,2126.0613,NCS38,OUT049
4068,5107.83,FDC02,OUT049
4069,268.24692,FDK44,OUT019
4070,4949.879,FDE16,OUT035
4071,2307.6948,NCS05,OUT035
4072,2747.5063,FDZ59,OUT045
4073,4670.9556,FDI20,OUT017
4074,2396.017,FDQ14,OUT046
4075,3091.8425,FDF53,OUT017
4076,1389.8584,FDW25,OUT017
4077,171.76761,NCQ43,OUT010
4078,3367.716,FDX52,OUT013
4079,3645.7905,FDE28,OUT045
4080,2368.9521,FDN15,OUT017
4081,1590.5912,FDO28,OUT017
4082,2431.865,FDQ33,OUT045
4083,171.42015,FDM22,OUT010
4084,789.3427,FDJ03,OUT017
4085,962.1677,FDI16,OUT045
4086,6795.546,FDI09,OUT027
4087,2662.8198,FDX55,OUT013
4088,3231.1433,FDS23,OUT027
4089,2718.6836,DRC12,OUT045
4090,3065.7712,FDH41,OUT049
4091,2803.0803,FDN01,OUT013
4092,2744.3257,FDV55,OUT045
4093,807.2244,NCJ19,OUT013
4094,246.22878,NCY29,OUT010
4095,1383.4395,FDP03,OUT018
4096,1609.9108,FDZ52,OUT045
4097,115.45213,FDH31,OUT010
4098,4047.5608,FDQ19,OUT018
4099,1458.9436,FDS15,OUT035
4100,3600.7026,FDN32,OUT017
4101,1527.9487,FDH32,OUT049
4102,2115.5579,FDF33,OUT017
4103,2786.5215,FDJ22,OUT046
4104,155.3526,FDG56,OUT010
4105,3078.974,FDC05,OUT046
4106,3597.378,FDK09,OUT013
4107,2378.3074,NCV29,OUT045
4108,632.4353,NCC43,OUT019
4109,2783.2383,NCA42,OUT049
4110,1842.1622,FDC10,OUT046
4111,1163.5925,FDC16,OUT013
4112,1956.3802,NCL17,OUT013
4113,2096.3743,FDA51,OUT035
4114,2532.6987,FDW01,OUT017
4115,2062.3054,NCF30,OUT045
4116,672.1304,FDN49,OUT013
4117,1271.7731,FDY20,OUT045
4118,2127.2952,FDC15,OUT045
4119,1056.9727,FDY24,OUT046
4120,1725.3988,NCG43,OUT017
4121,3584.2532,FDA48,OUT013
4122,690.5925,NCF55,OUT017
4123,1453.7721,FDL38,OUT049
4124,3263.997,NCQ29,OUT018
4125,3458.508,FDC34,OUT017
4126,1313.4392,FDP36,OUT027
4127,248.40161,FDN50,OUT010
4128,1581.7906,FDO23,OUT049
4129,894.35895,FDT56,OUT013
4130,5575.2065,FDT13,OUT027
4131,3235.655,FDZ03,OUT013
4132,516.97125,FDQ03,OUT010
4133,2624.7727,FDU44,OUT045
4134,5002.8916,FDD03,OUT049
4135,1514.729,NCH30,OUT013
4136,-116.18229,FDS60,OUT010
4137,2924.438,FDG08,OUT046
4138,873.7266,FDX38,OUT017
4139,1892.6428,FDD22,OUT017
4140,2963.857,FDW51,OUT013
4141,2651.567,FDL09,OUT017
4142,1737.4773,FDZ60,OUT045
4143,2592.316,NCH07,OUT046
4144,3927.927,NCQ41,OUT049
4145,2182.197,FDW04,OUT049
4146,5965.297,FDI08,OUT027
4147,302.42328,FDR19,OUT019
4148,1261.8215,FDV13,OUT046
4149,2145.3123,FDB52,OUT017
4150,3326.225,FDZ48,OUT027
4151,763.73,NCO14,OUT049
4152,4060.8665,FDZ50,OUT013
4153,300.1982,FDN27,OUT019
4154,2077.9968,FDQ60,OUT013
4155,885.72455,FDR49,OUT017
4156,1826.9487,DRJ35,OUT027
4157,1669.4075,DRI49,OUT017
4158,4083.0908,FDB47,OUT017
4159,367.6405,FDP37,OUT010
4160,1875.095,FDR26,OUT049
4161,505.54175,FDY31,OUT019
4162,1282.8878,FDC11,OUT045
4163,5260.347,DRP47,OUT035
4164,2249.5454,NCY54,OUT018
4165,2073.6418,FDR27,OUT046
4166,338.48135,FDQ21,OUT019
4167,3608.482,NCQ29,OUT035
4168,2460.4824,FDJ02,OUT046
4169,1500.7,FDE21,OUT018
4170,2855.3218,FDM39,OUT046
4171,1769.2927,FDZ01,OUT017
4172,1535.3916,NCB19,OUT018
4173,3021.5466,FDU03,OUT046
4174,4298.633,FDP27,OUT049
4175,2618.2708,DRF01,OUT045
4176,1401.5997,FDM03,OUT049
4177,2229.075,FDV01,OUT046
4178,2532.639,FDS16,OUT046
4179,1262.9058,FDO45,OUT035
4180,3580.6836,NCX06,OUT035
4181,782.0057,FDP13,OUT046
4182,3372.837,NCR38,OUT018
4183,850.40784,FDA01,OUT013
4184,1912.533,FDT26,OUT017
4185,6520.4165,FDD44,OUT027
4186,748.95703,FDB26,OUT013
4187,599.29614,FDP45,OUT019
4188,858.06793,NCP55,OUT046
4189,1435.344,FDT23,OUT017
4190,674.61597,FDO51,OUT045
4191,829.3374,FDA44,OUT046
4192,3662.6084,NCJ31,OUT018
4193,1418.1907,FDX37,OUT045
4194,3685.0808,NCD18,OUT049
4195,3120.8333,FDN40,OUT027
4196,3063.3389,FDL33,OUT017
4197,2747.3428,DRF48,OUT035
4198,1662.8833,FDW08,OUT035
4199,2167.0327,FDX39,OUT018
4200,2758.0977,FDB38,OUT049
4201,2692.9277,FDY46,OUT018
4202,2625.467,NCB06,OUT049
4203,3045.5383,FDA34,OUT035
4204,2090.4465,FDA35,OUT045
4205,4093.4307,FDQ07,OUT035
4206,1424.9899,FDU32,OUT045
4207,1575.6511,FDU26,OUT013
4208,643.73584,FDU13,OUT010
4209,3044.4148,FDO09,OUT035
4210,-95.74824,FDW03,OUT019
4211,2472.2324,FDB38,OUT013
4212,286.46426,FDL26,OUT010
4213,2038.2025,NCN43,OUT045
4214,5065.381,FDH08,OUT045
4215,291.85413,NCC31,OUT019
4216,2238.4353,FDH14,OUT035
4217,1796.6324,FDL40,OUT017
4218,2303.402,FDD20,OUT035
4219,5473.8584,NCV53,OUT035
4220,1241.0107,FDD16,OUT045
4221,2015.4277,FDP24,OUT035
4222,2668.444,FDQ25,OUT045
4223,1222.0765,FDM38,OUT035
4224,542.69324,NCT18,OUT010
4225,1959.418,FDM34,OUT049
4226,490.35684,DRH37,OUT010
4227,2097.7654,NCE07,OUT013
4228,1851.3135,FDG12,OUT013
4229,-151.99518,FDB59,OUT010
4230,2778.7043,FDS10,OUT018
4231,610.5611,FDN21,OUT010
4232,1190.0101,FDM02,OUT045
4233,2057.7705,FDO44,OUT049
4234,1698.9567,NCN17,OUT017
4235,1236.8846,FDH16,OUT018
4236,2783.731,FDL44,OUT046
4237,1893.4552,FDY47,OUT017
4238,888.73883,DRI39,OUT046
4239,1504.3556,NCX54,OUT018
4240,601.5969,FDE59,OUT046
4241,2582.4717,FDO46,OUT045
4242,1314.6746,DRE13,OUT046
4243,1511.5978,FDW14,OUT013
4244,1648.8698,FDF35,OUT046
4245,164.31421,FDO50,OUT019
4246,2062.9185,DRF49,OUT017
4247,2119.6833,FDT60,OUT049
4248,631.1997,FDP38,OUT045
4249,4135.949,FDA31,OUT027
4250,126.60261,FDY52,OUT010
4251,7001.438,FDD03,OUT027
4252,1201.542,FDN52,OUT018
4253,310.58408,FDU20,OUT010
4254,2008.8912,FDD22,OUT035
4255,223.25316,NCB55,OUT019
4256,769.425,FDN27,OUT045
4257,1131.5271,FDD16,OUT013
4258,1125.7898,FDW48,OUT046
4259,669.94073,DRN35,OUT045
4260,3101.0154,FDX25,OUT049
4261,3861.8413,DRD49,OUT049
4262,393.0093,FDE21,OUT019
4263,3019.7483,FDN44,OUT035
4264,676.1784,DRC01,OUT049
4265,3282.3906,NCK30,OUT046
4266,892.78375,FDU39,OUT013
4267,1728.329,FDB49,OUT013
4268,2170.4124,FDS12,OUT045
4269,2620.8005,FDR57,OUT018
4270,6729.808,FDX22,OUT027
4271,1928.015,FDC60,OUT013
4272,2594.4954,NCE42,OUT049
4273,3106.95,NCK42,OUT049
4274,3654.636,DRE01,OUT017
4275,1690.6532,FDE57,OUT018
4276,-124.65443,DRK59,OUT019
4277,5028.377,FDB10,OUT027
4278,2764.0906,FDQ25,OUT046
4279,5626.454,FDY26,OUT017
4280,3345.676,FDG28,OUT049
4281,1726.2441,FDM14,OUT049
4282,1644.3279,NCH29,OUT049
4283,2374.5024,FDD48,OUT049
4284,4365.031,FDC17,OUT045
4285,2259.107,DRH49,OUT027
4286,1952.841,FDN44,OUT018
4287,2168.431,FDC29,OUT045
4288,272.4851,DRK01,OUT019
4289,2023.7164,FDD48,OUT017
4290,3625.0862,FDB59,OUT013
4291,848.73804,FDY45,OUT010
4292,1340.4502,FDX60,OUT035
4293,356.8349,FDT09,OUT010
4294,2011.6532,DRB24,OUT018
4295,4635.274,FDL13,OUT035
4296,1807.4564,FDN16,OUT035
4297,2178.884,FDK57,OUT013
4298,2252.5369,FDO22,OUT027
4299,557.77075,FDC57,OUT010
4300,1562.6987,FDZ13,OUT027
4301,2082.6272,FDW27,OUT013
4302,680.25287,FDX10,OUT049
4303,1783.2513,FDY08,OUT018
4304,1394.3118,FDA49,OUT017
4305,1267.116,FDC32,OUT018
4306,921.0478,FDO04,OUT035
4307,2887.5627,NCZ54,OUT013
4308,745.84985,FDY40,OUT045
4309,1269.3998,FDW36,OUT045
4310,2744.7717,FDE11,OUT017
4311,3133.3743,DRE37,OUT045
4312,3520.4495,NCK19,OUT017
4313,2879.2195,FDT19,OUT035
4314,1149.1555,FDE56,OUT045
4315,178.91849,FDZ57,OUT010
4316,1706.4464,FDB35,OUT035
4317,56.186356,FDF09,OUT010
4318,3033.65,FDO34,OUT046
4319,3919.4727,FDA55,OUT046
4320,1057.337,NCM18,OUT035
4321,554.9231,FDJ20,OUT019
4322,437.72186,DRQ35,OUT019
4323,2853.3125,FDG02,OUT013
4324,2216.1511,NCU29,OUT018
4325,1695.7433,FDL27,OUT027
4326,3058.9116,NCA54,OUT035
4327,1082.8219,FDJ32,OUT035
4328,633.1488,FDB21,OUT019
4329,2609.067,FDR46,OUT035
4330,1507.8065,FDZ32,OUT046
4331,3464.2786,DRF36,OUT017
4332,3375.981,NCU54,OUT017
4333,657.0859,NCI31,OUT017
4334,3118.851,DRA59,OUT035
4335,654.0818,NCC55,OUT045
4336,643.91516,FDE44,OUT018
4337,1737.4401,NCN26,OUT018
4338,1291.5791,FDC11,OUT049
4339,1857.2072,FDV24,OUT035
4340,180.51411,FDR40,OUT019
4341,2700.9404,NCQ17,OUT049
4342,3060.8083,FDC46,OUT045
4343,1105.2778,NCM18,OUT046
4344,1594.8599,FDK16,OUT046
4345,1233.5862,FDI28,OUT017
4346,2956.5413,FDS11,OUT018
4347,1140.0167,DRD13,OUT046
4348,1667.2649,FDL36,OUT035
4349,656.8351,FDI27,OUT013
4350,362.27518,FDJ53,OUT019
4351,3516.998,FDS44,OUT045
4352,3885.7097,FDE28,OUT046
4353,2243.7878,FDQ33,OUT018
4354,5051.807,FDB37,OUT017
4355,1253.5548,FDQ31,OUT045
4356,2405.51,NCQ05,OUT046
4357,1892.2708,FDE10,OUT013
4358,611.60016,FDF38,OUT017
4359,742.014,FDE50,OUT019
4360,323.71323,DRG37,OUT010
4361,5169.424,NCH06,OUT049
4362,4433.798,FDY14,OUT045
4363,1531.5504,FDO27,OUT017
4364,3614.5835,FDQ19,OUT049
4365,267.03775,FDZ26,OUT019
4366,4909.463,FDN51,OUT013
4367,2192.1006,FDK20,OUT035
4368,2413.2922,FDD40,OUT018
4369,725.93134,DRI25,OUT018
4370,1854.5872,FDH56,OUT017
4371,5475.8115,FDI36,OUT027
4372,586.1822,DRH11,OUT018
4373,1482.9265,NCV18,OUT017
4374,3622.618,DRI01,OUT049
4375,3822.7312,DRE48,OUT049
4376,1074.452,FDS51,OUT035
4377,1089.4503,FDM38,OUT017
4378,5498.875,FDB60,OUT027
4379,5183.184,FDY58,OUT035
4380,2180.4656,FDY22,OUT045
4381,7033.202,FDF11,OUT027
4382,1625.6123,FDZ51,OUT035
4383,3300.6292,FDQ45,OUT017
4384,2878.159,FDF17,OUT035
4385,3365.1382,NCF31,OUT027
4386,1754.333,FDA37,OUT013
4387,698.9228,FDO51,OUT046
4388,2401.2507,FDF34,OUT013
4389,1392.3778,FDD57,OUT018
4390,4503.7524,FDO37,OUT046
4391,972.68884,FDR49,OUT049
4392,2235.8765,FDS39,OUT049
4393,1554.3923,FDI48,OUT027
4394,2621.743,DRM35,OUT049
4395,3220.0981,FDV57,OUT035
4396,2357.0833,FDZ55,OUT013
4397,1279.3752,FDI28,OUT035
4398,1062.4021,FDS21,OUT045
4399,1644.4546,FDT34,OUT013
4400,958.0341,DRI25,OUT035
4401,651.6537,FDT47,OUT010
4402,1165.5632,DRH39,OUT045
4403,2091.8027,NCD54,OUT045
4404,2294.5037,FDU16,OUT027
4405,1765.8682,NCW29,OUT045
4406,5871.682,FDV25,OUT027
4407,1773.7616,FDM56,OUT035
4408,1863.33,FDZ04,OUT027
4409,62.462223,FDG59,OUT019
4410,1343.1885,FDI56,OUT045
4411,1436.6926,FDS33,OUT035
4412,3043.088,FDC23,OUT049
4413,2941.113,FDT11,OUT049
4414,4233.893,FDG17,OUT045
4415,1691.5583,FDZ44,OUT045
4416,2267.237,FDJ52,OUT013
4417,2500.9844,DRI23,OUT046
4418,165.53143,DRE15,OUT010
4419,1587.1467,NCF07,OUT013
4420,694.7917,NCR29,OUT049
4421,126.61095,FDE44,OUT019
4422,1731.6934,FDT23,OUT035
4423,1707.206,NCG06,OUT017
4424,532.4685,NCU41,OUT010
4425,1748.412,FDH46,OUT017
4426,3383.221,FDV31,OUT013
4427,4916.395,NCT41,OUT027
4428,3920.518,FDE22,OUT027
4429,1551.536,FDC26,OUT045
4430,674.5421,DRF51,OUT017
4431,389.15652,NCY53,OUT019
4432,4525.6597,FDY21,OUT017
4433,882.11536,FDL27,OUT013
4434,3885.2495,FDZ34,OUT049
4435,177.0011,NCF43,OUT010
4436,1538.3468,FDC21,OUT035
4437,2586.7175,FDL26,OUT013
4438,100.79393,FDT25,OUT010
4439,1195.8353,NCR30,OUT046
4440,285.30255,DRL23,OUT019
4441,1588.5094,NCR05,OUT049
4442,813.13306,NCE19,OUT018
4443,712.8285,FDY07,OUT035
4444,3853.5564,FDB10,OUT017
4445,1650.036,FDP57,OUT013
4446,615.247,FDU48,OUT019
4447,1351.8201,FDH48,OUT035
4448,1991.4049,FDO33,OUT035
4449,2728.219,NCU29,OUT045
4450,677.3936,FDW35,OUT046
4451,-118.761055,FDH05,OUT010
4452,1683.5232,FDP26,OUT049
4453,1059.1602,DRG27,OUT035
4454,2706.8257,FDQ33,OUT046
4455,599.6978,FDH20,OUT010
4456,1252.7711,FDV14,OUT046
4457,919.5231,DRD01,OUT046
4458,1467.3048,NCI17,OUT049
4459,-107.23938,FDF39,OUT010
4460,1538.6035,FDX37,OUT046
4461,3614.7637,NCX17,OUT035
4462,5230.527,FDN03,OUT013
4463,390.04202,NCS41,OUT010
4464,2976.868,FDH34,OUT045
4465,2044.1138,NCX53,OUT018
4466,2341.3088,FDY31,OUT046
4467,2222.24,FDD20,OUT017
4468,660.8741,FDE51,OUT045
4469,1371.5009,FDV27,OUT046
4470,2521.9514,FDF16,OUT035
4471,1429.1118,FDZ02,OUT049
4472,1039.3049,NCK05,OUT045
4473,3764.327,FDM12,OUT027
4474,1603.8324,NCA05,OUT018
4475,2424.7192,FDX33,OUT045
4476,3205.7166,FDM25,OUT049
4477,1241.2842,FDE41,OUT018
4478,1279.4359,FDW14,OUT045
4479,1509.4672,NCD30,OUT046
4480,384.91528,FDB23,OUT010
4481,984.846,FDF45,OUT046
4482,1997.3967,FDW20,OUT017
4483,3001.4329,FDF47,OUT045
4484,602.7524,NCR05,OUT019
4485,2844.4934,DRB01,OUT046
4486,2867.5496,FDE36,OUT013
4487,3220.8738,FDU56,OUT049
4488,3174.43,FDB23,OUT049
4489,1292.0809,FDN48,OUT049
4490,2892.161,FDS43,OUT013
4491,2552.0056,NCN05,OUT013
4492,3487.5686,NCL53,OUT049
4493,1354.598,FDL56,OUT046
4494,913.4652,FDH17,OUT018
4495,2213.1492,FDP37,OUT046
4496,555.40594,FDG09,OUT019
4497,4396.231,FDA55,OUT045
4498,3413.5,FDX31,OUT049
4499,3735.2336,FDJ41,OUT045
4500,2624.8755,DRC24,OUT045
4501,2653.561,FDQ21,OUT035
4502,1550.2028,NCT54,OUT045
4503,4132.644,FDH08,OUT049
4504,3155.6997,FDY38,OUT018
4505,678.1171,DRM11,OUT010
4506,3082.3755,FDG32,OUT049
4507,3518.5862,NCH18,OUT046
4508,5762.0674,FDI20,OUT035
4509,2061.6467,FDA33,OUT018
4510,3525.5256,FDN45,OUT013
4511,154.36563,FDT45,OUT010
4512,3831.1804,FDR32,OUT035
4513,4330.9785,FDA48,OUT017
4514,2443.936,FDN23,OUT017
4515,796.1673,NCR18,OUT035
4516,1384.9739,FDD45,OUT046
4517,3685.2583,FDI22,OUT018
4518,2205.1816,FDT09,OUT013
4519,4282.1196,DRC24,OUT027
4520,2402.259,FDT39,OUT046
4521,1607.3278,FDX28,OUT045
4522,1535.7043,FDA50,OUT018
4523,4242.62,FDT33,OUT027
4524,1964.4105,FDQ60,OUT049
4525,1643.144,NCM19,OUT018
4526,3976.3442,FDF40,OUT046
4527,5446.7334,NCI30,OUT035
4528,4150.176,FDK34,OUT049
4529,6028.905,FDA38,OUT027
4530,538.0294,FDT02,OUT045
4531,1198.4491,FDC11,OUT017
